5. Number of Instances: 5473.

6. Number of Attributes

   height:   integer.         | Height of the block.
   lenght:   integer.     | Length of the block.
   area:     integer.    | Area of the block (height * lenght);
   eccen:    continuous.  | Eccentricity of the block (lenght / height);
   p_black:  continuous.  | Percentage of black pixels within the block (blackpix / area);
   p_and:    continuous.        | Percentage of black pixels after the application of the Run Length Smoothing Algorithm (RLSA) (blackand / area);
   mean_tr:  continuous.      | Mean number of white-black transitions (blackpix / wb_trans);
  10 118   1180 11.800 .277 .745     2.02    327    879    162 1
   9 126   1134 14.000 .484 .953     2.83    549   1081    194 1
   9  86    774  9.556 .300 .677     2.13    232    524    109 1
  10 116   1160 11.600 .273 .797     1.70    317    925    186 1
   8  43    344  5.375 .494 .953     3.40    170    328     50 1
   9  47    423  5.222 .307 .872     2.03    130    369     64 1
   8  40    320  5.000 .456 .997     2.70    146    319     54 1
   9  43    387  4.778 .455 .899     2.98    176    348     59 1
   8  46    368  5.750 .356 .927     2.11    131    341     62 1
   8  42    336  5.250 .423 .979     2.37    142    329     60 1
  21   2     42   .095 .738 .738    31.00     31     31      1 2
   8  41    328  5.125 .351 .963     1.92    115    316     60 1
  38  70   2660  1.842 .059 .062    19.63    157    165      8 5
  15 342   5130 22.800 .240 .548     2.49   1232   2810    495 1
   9 123   1107 13.667 .390 .996     2.82    432   1103    153 1
   1 147    147 147.00 .864 1.00    11.55    127    147     11 2
  10 131   1310 13.100 .487 .856     2.94    638   1121    217 1
   1  17     17 17.000 .941 1.00    16.00     16     17      1 2
   9   1      9   .111 1.00 1.00     9.00      9      9      1 4
  11  89    979  8.091 .170 .706     2.72    166    691     61 1
  10  31    310  3.100 .300 .813     3.32     93    252     28 1
  12 230   2760 19.167 .164 .570     3.48    453   1572    130 1
   7  43    301  6.143 .243 .807     3.48     73    243     21 1
  36 172   6192  4.778 .128 .337     4.84    793   2086    164 5
  22  72   1584  3.273 .469 .848     8.64    743   1343     86 1
   9  76    684  8.444 .358 .795     2.19    245    544    112 1
   7 190   1330 27.143 .293 .847     1.79    390   1126    218 1
   8  71    568  8.875 .312 .866     1.86    177    492     95 1
   8  71    568  8.875 .310 .861     1.85    176    489     95 1
  13 116   1508  8.923 .279 .658     2.30    421    992    183 1
   9  93    837 10.333 .259 .895     1.74    217    749    125 1
   9 109    981 12.111 .243 .848     1.58    238    832    151 1
   8  64    512  8.000 .301 .857     1.93    154    439     80 1
   9 133   1197 14.778 .236 .718     1.89    283    859    150 1
   6 100    600 16.667 .342 .822     1.71    205    493    120 1
   7  49    343  7.000 .297 .641     2.08    102    220     49 1
   6  43    258  7.167 .205 .690     1.77     53    178     30 1
   6  29    174  4.833 .339 .874     1.51     59    152     39 1
  10  48    480  4.800 .313 .760     2.50    150    365     60 1
  10  35    350  3.500 .380 .829     2.02    133    290     66 1
   9  37    333  4.111 .453 .964     2.70    151    321     56 1
  13  85   1105  6.538 .327 .633     2.76    361    700    131 1
  13 217   2821 16.692 .361 .686     3.05   1019   1934    334 1
  13 487   6331 37.462 .247 .630     2.10   1564   3988    745 1
  13 440   5720 33.846 .255 .696     2.18   1459   3983    669 1
  12 168   2016 14.000 .255 .719     2.10    515   1449    245 1
  26   1     26   .038 1.00 1.00    26.00     26     26      1 4
  13  65    845  5.000 .302 .677     2.58    255    572     99 1
  13   1     13   .077 1.00 1.00    13.00     13     13      1 4
  17   1     17   .059 1.00 1.00    17.00     17     17      1 4
  10 121   1210 12.100 .370 .873     2.41    448   1056    186 1
  12 118   1416  9.833 .309 .726     2.42    438   1028    181 1
  11   1     11   .091 1.00 1.00    11.00     11     11      1 4
  13 106   1378  8.154 .306 .688     2.37    422    948    178 1
   7   9     63  1.286 .143 .238     9.00      9     15      1 5
  37  72   2664  1.946 .120 .257     7.64    321    685     42 5
  13   1     13   .077 1.00 1.00    13.00     13     13      1 4
   9  34    306  3.778 .366 .846     2.38    112    259     47 1
  14   1     14   .071 1.00 1.00    14.00     14     14      1 4
   2   6     12  3.000 .667 1.00     4.00      8     12      2 2
  23   1     23   .043 1.00 1.00    23.00     23     23      1 4
  10 108   1080 10.800 .319 .746     2.14    345    806    161 1
   8 185   1480 23.125 .235 .659     1.82    348    975    191 1
   5  39    195  7.800 .338 .882     1.74     66    172     38 1
  13   1     13   .077 1.00 1.00    13.00     13     13      1 4
   7 116    812 16.571 .262 .788     1.84    213    640    116 1
   6  89    534 14.833 .303 .790     1.82    162    422     89 1
   7  46    322  6.571 .304 .963     2.58     98    310     38 1
   7  29    203  4.143 .266 .813     2.70     54    165     20 1
   6 172   1032 28.667 .294 .907     1.73    303    936    175 1
   5  17     85  3.400 .471 .929     2.35     40     79     17 1
  15   1     15   .067 1.00 1.00    15.00     15     15      1 4
   3  54    162 18.000 .364 .519     8.43     59     84      7 2
  22  72   1584  3.273 .520 .856    10.04    823   1356     82 1
   8  76    608  9.500 .475 .870     2.73    289    529    106 1
   6 181   1086 30.167 .298 .684     1.69    324    743    192 1
   8  71    568  8.875 .407 .903     2.06    231    513    112 1
   8  72    576  9.000 .399 .811     2.25    230    467    102 1
  10  94    940  9.400 .250 .721     1.70    235    678    138 1
  11  71    781  6.455 .370 .726     2.41    289    567    120 1
  10 108   1080 10.800 .297 .831     1.84    321    897    174 1
   8  64    512  8.000 .336 .846     2.12    172    433     81 1
  10  33    330  3.300 .394 .645     3.25    130    213     40 1
   8 132   1056 16.500 .310 .861     1.84    327    909    178 1
  15  54    810  3.600 .323 .689     2.45    262    558    107 1
  14  44    616  3.143 .398 .766     2.50    245    472     98 1
   5  99    495 19.800 .356 .881     1.50    176    436    117 1
  15  61    915  4.067 .247 .515     1.87    226    471    121 1
   9  59    531  6.556 .492 .861     3.22    261    457     81 1
  28 137   3836  4.893 .265 .564     5.05   1016   2163    201 1
  13 407   5291 31.308 .266 .649     2.31   1406   3435    609 1
  13 408   5304 31.385 .281 .677     2.58   1492   3591    579 1
  14 410   5740 29.286 .241 .592     2.40   1382   3400    576 1
  10  86    860  8.600 .423 .914     2.44    364    786    149 1
  13 409   5317 31.462 .267 .582     2.23   1421   3095    637 1
  12 307   3684 25.583 .290 .771     2.41   1068   2842    444 1
  25 410  10250
